RUBRO,AÑOMES,CONCEPTO,60 - BANCO MUNDO MUJER S.A.,52 - BANCAMÍA S.A.,53 - BANCO W S.A.,62 - MIBANCO S.A.,30 - BANCO CAJA SOCIAL S.A.
828608,202306,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,11.381465859999999,12.976311,9.83121916,7.09413561,0.0
828608,202307,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,10.70586891,15.64930815,11.591368390000001,7.79618043,0.0
828608,202308,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,11.672770779999999,13.68965194,0.18230907999999998,7.5035086799999995,0.0
828608,202309,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,12.43258338,12.31208535,14.235715560000001,6.53633309,0.0
828608,202310,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,11.89889365,6.23036458,9.83198229,8.14756616,0.0
828610,202211,CAPITAL - MORA MAYOR A 4 MESES,32.43046645,23.00122941,21.29345424,8.19318937,0.0
828610,202212,CAPITAL - MORA MAYOR A 4 MESES,34.74227177,24.08041409,17.03151537,8.88282156,0.0
828610,202301,CAPITAL - MORA MAYOR A 4 MESES,35.35892869,28.82566133,19.0328998,10.048584949999999,0.0
828610,202302,CAPITAL - MORA MAYOR A 4 MESES,38.02841757,31.21020162,19.34092084,10.33612112,0.0
828610,202303,CAPITAL - MORA MAYOR A 4 MESES,40.51933313,33.85757402,23.483677739999997,11.08431332,0.0
828610,202304,CAPITAL - MORA MAYOR A 4 MESES,44.004661340000006,35.134268240000004,25.946748600000003,11.20897423,0.0
828610,202305,CAPITAL - MORA MAYOR A 4 MESES,46.29103039,38.03009408,25.46050345,12.57658433,0.0
828610,202306,CAPITAL - MORA MAYOR A 4 MESES,48.40978907,40.454958049999995,24.459963329999997,13.57561074,0.0
828610,202307,CAPITAL - MORA MAYOR A 4 MESES,51.50740906,32.40704832,25.937679120000002,14.01166032,0.0
828610,202308,CAPITAL - MORA MAYOR A 4 MESES,52.672040439999996,36.8481623,0.20524096,14.83316041,0.0
828610,202309,CAPITAL - MORA MAYOR A 4 MESES,55.52042325,5.991181549999999,29.81806845,14.77999979,0.0
828610,202310,CAPITAL - MORA MAYOR A 4 MESES,58.79462139,6.8853503,28.37420668,14.04233675,0.0
0,202211,cartera_vigente_micro,1853.51006716,1752.98031801,1351.75477035,1115.48400675,968.22196409
0,202212,cartera_vigente_micro,1857.89058074,1767.51502697,1363.40772345,1127.44952603,974.42139301
0,202301,cartera_vigente_micro,1868.79506958,1798.79731901,1371.58325603,1137.80583322,970.01833934
0,202302,cartera_vigente_micro,1896.20634978,1828.58432187,1381.70363662,1159.2350820000001,980.10738778
0,202303,cartera_vigente_micro,1922.47152232,1861.80000186,1400.56825245,1175.7103472600002,990.78066942
0,202304,cartera_vigente_micro,1940.7018225000002,1882.75557463,1423.0818545,1184.50961401,1005.67946789
0,202305,cartera_vigente_micro,1962.6041764299998,1890.1505045200001,1430.64527316,1203.95151133,1021.8806405299999
0,202306,cartera_vigente_micro,1976.4253399499999,1876.88060086,1440.7397526299999,1226.2445168400002,1028.8629255
0,202307,cartera_vigente_micro,1987.9837739499999,1866.26238251,1445.73884055,1249.9356365099998,1036.20377524
0,202308,cartera_vigente_micro,2005.42717077,1867.2778539899998,1455.1786104500002,1271.65238939,1051.7158305
0,202309,cartera_vigente_micro,2021.43885856,1779.2666274500002,1461.8334233,1304.27578009,1065.52040738
0,202310,cartera_vigente_micro,2027.54522712,1774.74784119,1463.1094243,1324.70323061,1081.86718255
0,202211,cartera_vencida_micro,75.18353167,101.77849918,52.616701629999994,43.86738928,49.75547264
0,202212,cartera_vencida_micro,79.47070006,101.40230919999999,50.72730899,45.95116801,54.99704369
0,202301,cartera_vencida_micro,83.16504865,103.40912639999999,53.232343549999996,47.795097119999994,58.428783339999995
0,202302,cartera_vencida_micro,87.56961851,104.02881982,54.399985099999995,51.0152058,62.87585541
0,202303,cartera_vencida_micro,88.57342367999999,109.45138776,58.21883203,52.779390129999996,58.6491755
0,202304,cartera_vencida_micro,97.45703597,110.86640148000001,61.83204967,56.63627131,65.3935674
0,202305,cartera_vencida_micro,98.15744768,113.70457958,63.66810749,59.57681124,68.82763976000001
0,202306,cartera_vencida_micro,102.42278995999999,113.97218208,65.99889275999999,61.730188580000004,68.90805268
0,202307,cartera_vencida_micro,106.76220651,108.99252818,73.62794146,62.42699781,72.50321188
0,202308,cartera_vencida_micro,108.61262088999999,110.23969022,75.82922569,62.01442746,74.97906902
0,202309,cartera_vencida_micro,112.10483495,94.07905565,75.16866522000001,63.2535652,74.32106303
0,202310,cartera_vencida_micro,116.73378568000001,91.16998658,74.28069552,67.89298,78.4039071
0,202211,cartera_riesgo_micro,136.69455858999999,148.53291065000002,136.25141192,52.41454458,57.77492976
0,202212,cartera_riesgo_micro,146.60040963,157.60635094,124.34719609,54.95644118,64.35921622000001
0,202301,cartera_riesgo_micro,151.73797553999998,162.47411221,124.79257152999999,57.64787524,67.24434309
0,202302,cartera_riesgo_micro,160.62825198,163.80620577,126.21636167999999,61.97185508,71.99744899999999
0,202303,cartera_riesgo_micro,169.68411935,170.94841193,122.8416475,66.04918594,67.56057881000001
0,202304,cartera_riesgo_micro,176.5309413,179.01865399000002,128.94616968999998,70.57143981,73.89102188000001
0,202305,cartera_riesgo_micro,184.98900763,184.74135566,126.02403263,75.97231713,77.96551379
0,202306,cartera_riesgo_micro,191.64541828,157.36848965000001,173.12429602999998,81.61987641,78.97200681000001
0,202307,cartera_riesgo_micro,199.43050094,181.92625225,176.36320407,87.66835418000001,82.64061967
0,202308,cartera_riesgo_micro,201.69229107,190.02179809,175.90096169,89.83682316,85.32673344
0,202309,cartera_riesgo_micro,207.20138404,193.02535762,171.0715382,92.71856573,84.80272327
0,202310,cartera_riesgo_micro,215.00825916000002,213.62819082,168.02079649,97.33540064,88.96216281
0,202211,deterioro_micro,109.17453583,97.36726951,67.36010667,40.58793105,51.131970679999995
0,202212,deterioro_micro,114.86372833000001,97.08794698000001,64.47296964,41.79027748,54.0777557
0,202301,deterioro_micro,117.16490485,99.56969841,67.60151808,43.11317036,55.839580729999994
0,202302,deterioro_micro,124.51390665,100.40003087,69.55476098,45.15014146,58.66292066
0,202303,deterioro_micro,125.14291875,105.61593067999999,73.62319297,45.962387279999994,57.16252897
0,202304,deterioro_micro,129.91284893,107.64895110999998,77.60950598,47.95590276,59.20914001999999
0,202305,deterioro_micro,135.0960627,110.42642167,78.44332877,50.57232494000001,62.74812582999999
0,202306,deterioro_micro,139.8098121,111.51532484,81.16557288999999,52.174790970000004,62.079093119999996
0,202307,deterioro_micro,144.59519884,102.12813946,85.18928538,54.20732266,64.29504098
0,202308,deterioro_micro,147.23783014,110.77193006,89.96119345,55.30454655999999,56.86797008
0,202309,deterioro_micro,151.93129344,74.28586920000001,91.46298962,55.24892277,56.49655066
0,202310,deterioro_micro,155.22477886,83.19939787000001,90.57402453,56.30396388,57.28086231
0,202211,ICV,0.04140362122097964,0.0601337955253532,0.0407773018988934,0.040241584373678196,0.05297478010669367
0,202212,ICV,0.043657769644301986,0.059414101670509284,0.03889571724066579,0.04169723029759758,0.0581921411061802
0,202301,ICV,0.045422353918068877,0.05956695180088831,0.040484001330041465,0.04296866940714873,0.06205787809304845
0,202302,ICV,0.0471788201328893,0.05902318899113164,0.04095118359943746,0.045038110299711095,0.0659543967027063
0,202303,ICV,0.047041463297456586,0.060965643322157585,0.043207992109995444,0.04591038085031614,0.06088627620719797
0,202304,ICV,0.05131035660555368,0.061183176936583705,0.04512380263718352,0.04890935377752813,0.06683114002287151
0,202305,ICV,0.051093276075859916,0.06251438283449738,0.04618379705888942,0.05061321104254336,0.06921377052514911
0,202306,ICV,0.05295425750238188,0.06313418222466129,0.04742244337314092,0.051487574996172285,0.06874065545302595
0,202307,ICV,0.05484997340221829,0.060780213096800734,0.05273069297566879,0.05109219872505436,0.0718562661935503
0,202308,ICV,0.05534694391388188,0.06149052396604944,0.053917726054434026,0.049886073417662234,0.07318797899185202
0,202309,ICV,0.05669138057543991,0.05509614659136595,0.05313474434291485,0.04962954584262585,0.07153651194892582
0,202310,ICV,0.058860909900465296,0.05369095610077751,0.052438384880953405,0.05246606220356585,0.0743706841550018
0,202211,ICR,0.07527778492331322,0.08775770668435846,0.10559318212459992,0.04808228510388315,0.061513116795420555
0,202212,ICR,0.08053593221847417,0.09234542913808837,0.09534456834167387,0.049868838670654614,0.0680982165672004
0,202301,ICR,0.08287491127186586,0.0935902656547845,0.09490663560687466,0.05182649774710019,0.07142098478489976
0,202302,ICR,0.0865397330417677,0.0929392898795928,0.09501306647252525,0.05471104547755743,0.07552260373977572
0,202303,ICR,0.09011946180834668,0.09522017145243046,0.09116879797972892,0.05745317014633617,0.0701375940424572
0,202304,ICR,0.09294214070706323,0.0987939523228334,0.09410235537987356,0.06094333960236167,0.07551539740123343
0,202305,ICR,0.09629115936930345,0.10157015553597529,0.09141575864244018,0.06454193905749095,0.07840290905155409
0,202306,ICR,0.09908381555232149,0.08717329720869046,0.12439567971015097,0.06807705604838746,0.07878016138070076
0,202307,ICR,0.10245908200787775,0.10145205881816004,0.12630740153278203,0.07175051068923108,0.0819032179599968
0,202308,ICR,0.10277858899123037,0.10599213319818554,0.12507288289986643,0.0722671568428167,0.08328845978047965
0,202309,ICR,0.10478167621948335,0.11304273119882614,0.12092595258945306,0.07274815725896115,0.08162546092831101
0,202310,ICR,0.10841404394238653,0.12580786995225135,0.11861411814560464,0.07521845682112117,0.08438580622837809
0,202211,pérdida_tolerada,0.06012248996657954,0.057527508489011475,0.05220326095199694,0.03723318571516341,0.05444034112173811
0,202212,pérdida_tolerada,0.06310117047076161,0.05688621095870207,0.04943535241102231,0.037921534963047086,0.05721944634220648
0,202301,pérdida_tolerada,0.06399209597376415,0.05735531894037406,0.05141197560263233,0.038759531331043845,0.05930785643001679
0,202302,pérdida_tolerada,0.06708284569280029,0.05696431053441764,0.05235938542760683,0.03986021460140888,0.06153518732619378
0,202303,pérdida_tolerada,0.06646357084019988,0.058829250964762735,0.05464057299056111,0.03998058142803564,0.059342923372714344
0,202304,pérdida_tolerada,0.06839808475494437,0.05940758187221337,0.05663787710906129,0.041413252665795555,0.06051075793290373
0,202305,pérdida_tolerada,0.07032069997169654,0.06071206300415589,0.05690149934339475,0.04296349035514945,0.0631001498413259
0,202306,pérdida_tolerada,0.07228395940194936,0.06177322141949516,0.05832021755609476,0.04351766169474883,0.06192828537493702
0,202307,pérdida_tolerada,0.07428698853015551,0.05695225336279179,0.061010670176482346,0.04436496065575995,0.06372133674892452
0,202308,pérdida_tolerada,0.07502962234023895,0.06178740167472127,0.06396614154806944,0.04448846474962972,0.05550951557446144
0,202309,pérdida_tolerada,0.07683160839197932,0.0435045304274399,0.06465277195056962,0.04334900233211535,0.054379821905006766
0,202310,pérdida_tolerada,0.07826930026791287,0.04899699326740092,0.06394064467587332,0.043510349247232995,0.05433424272529853
0,202211,cobert_cartera_vencida,1.4521070426592266,0.9566585309712758,1.28020390072482,0.9252415453979349,1.0276652590552096
0,202212,cobert_cartera_vencida,1.4453594625853108,0.9574530180423152,1.2709716112224625,0.9094497330493427,0.9832847744474826
0,202301,cobert_cartera_vencida,1.4088238599256804,0.962871478334044,1.2699331566438241,0.9020416937694467,0.9556861796191561
0,202302,cobert_cartera_vencida,1.421884767441132,0.9651174649844259,1.2785805152729721,0.885033016175738,0.9329959851436079
0,202303,cobert_cartera_vencida,1.4128720958345145,0.9649574376488471,1.264594125352123,0.8708396812996672,0.9746518767343967
0,202304,cobert_cartera_vencida,1.3330268834565295,0.9709790312750393,1.2551663157570365,0.8467348158834859,0.9054275882798832
0,202305,cobert_cartera_vencida,1.3763200438994951,0.9711695173395055,1.2320662865991527,0.848859210276861,0.9116704575196954
0,202306,cobert_cartera_vencida,1.3650263984666016,0.9784433605186619,1.22980203903045,0.8452070562263622,0.9008975106042715
0,202307,cobert_cartera_vencida,1.3543669016100406,0.9370196394686475,1.1570238647277806,0.8683314040662818,0.8867888651114473
0,202308,cobert_cartera_vencida,1.3556235816196591,1.0048280237266436,1.1863657136335977,0.8918012924600819,0.7584512694446897
0,202309,cobert_cartera_vencida,1.3552608458659525,0.7896111274369494,1.2167701708193241,0.8734515215910708,0.7601687645021296
0,202310,cobert_cartera_vencida,1.329733101310657,0.9125744226911129,1.2193480943593622,0.8293046479915892,0.7305868346196233
0,202211,cobert_cartera_riesgo,0.7986750676554492,0.6555265704005107,0.4943809808704989,0.7743638979453669,0.8850200405678519
0,202212,cobert_cartera_riesgo,0.7835157392799982,0.616015448622124,0.5184915435755847,0.7604254675648195,0.8402488233409376
0,202301,cobert_cartera_riesgo,0.7721528143039835,0.612834235901562,0.541711075035814,0.7478709350606761,0.8303981891125646
0,202302,cobert_cartera_riesgo,0.7751681607386437,0.6129195801712879,0.5510756296108756,0.7285588175747733,0.8147916554654597
0,202303,cobert_cartera_riesgo,0.7375051904054332,0.6178234093408697,0.5993341384484444,0.69588120770713,0.8460929432052032
0,202304,cobert_cartera_riesgo,0.7359211250634169,0.6013281225766185,0.6018752334139225,0.6795369754267736,0.8013035753674704
0,202305,cobert_cartera_riesgo,0.7302923802381176,0.5977352568161834,0.6224473787496193,0.6656677965141329,0.8048189870076656
0,202306,cobert_cartera_riesgo,0.729523373711619,0.7086255011280779,0.4688283201794805,0.6392412395714874,0.7860898516781657
0,202307,cobert_cartera_riesgo,0.7250405437406108,0.5613710951383598,0.4830332144917694,0.6183225767955212,0.7780077307835123
0,202308,cobert_cartera_riesgo,0.7300121851900584,0.5829432789996815,0.5114309358270797,0.6156111115093887,0.6664730710684991
0,202309,cobert_cartera_riesgo,0.7332542402837899,0.38485031249750684,0.5346476134041098,0.5958776684584075,0.6662115139878573
0,202310,cobert_cartera_riesgo,0.7219479822144335,0.3894588890662966,0.5390643683527035,0.5784530963019622,0.6438789312298646
